roi_number,Area,B180,B90,Bflip,Biovolume,BoundingBox_xwidth,BoundingBox_ywidth,ConvexArea,ConvexPerimeter,Eccentricity,EquivDiameter,Extent,H180,H90,Hflip,MajorAxisLength,MinorAxisLength,Orientation,Perimeter,RWcenter2total_powerratio,RWhalfpowerintegral,RepresentativeWidth,RotatedBoundingBox_xwidth,RotatedBoundingBox_ywidth,Solidity,SurfaceArea,maxFeretDiameter,minFeretDiameter,moment_invariant1,moment_invariant2,moment_invariant3,moment_invariant4,moment_invariant5,moment_invariant6,moment_invariant7,numBlobs,shapehist_kurtosis_normEqD,shapehist_mean_normEqD,shapehist_median_normEqD,shapehist_skewness_normEqD,summedArea,summedBiovolume,summedConvexArea,summedConvexPerimeter,summedMajorAxisLength,summedMinorAxisLength,summedPerimeter,summedSurfaceArea,texture_average_contrast,texture_average_gray_level,texture_entropy,texture_smoothness,texture_third_moment,texture_uniformity,Wedge01,Wedge02,Wedge03,Wedge04,Wedge05,Wedge06,Wedge07,Wedge08,Wedge09,Wedge10,Wedge11,Wedge12,Wedge13,Wedge14,Wedge15,Wedge16,Wedge17,Wedge18,Wedge19,Wedge20,Wedge21,Wedge22,Wedge23,Wedge24,Wedge25,Wedge26,Wedge27,Wedge28,Wedge29,Wedge30,Wedge31,Wedge32,Wedge33,Wedge34,Wedge35,Wedge36,Wedge37,Wedge38,Wedge39,Wedge40,Wedge41,Wedge42,Wedge43,Wedge44,Wedge45,Wedge46,Wedge47,Wedge48,Ring01,Ring02,Ring03,Ring04,Ring05,Ring06,Ring07,Ring08,Ring09,Ring10,Ring11,Ring12,Ring13,Ring14,Ring15,Ring16,Ring17,Ring18,Ring19,Ring20,Ring21,Ring22,Ring23,Ring24,Ring25,Ring26,Ring27,Ring28,Ring29,Ring30,Ring31,Ring32,Ring33,Ring34,Ring35,Ring36,Ring37,Ring38,Ring39,Ring40,Ring41,Ring42,Ring43,Ring44,Ring45,Ring46,Ring47,Ring48,Ring49,Ring50,HOG01,HOG02,HOG03,HOG04,HOG05,HOG06,HOG07,HOG08,HOG09,HOG10,HOG11,HOG12,HOG13,HOG14,HOG15,HOG16,HOG17,HOG18,HOG19,HOG20,HOG21,HOG22,HOG23,HOG24,HOG25,HOG26,HOG27,HOG28,HOG29,HOG30,HOG31,HOG32,HOG33,HOG34,HOG35,HOG36,HOG37,HOG38,HOG39,HOG40,HOG41,HOG42,HOG43,HOG44,HOG45,HOG46,HOG47,HOG48,HOG49,HOG50,HOG51,HOG52,HOG53,HOG54,HOG55,HOG56,HOG57,HOG58,HOG59,HOG60,HOG61,HOG62,HOG63,HOG64,HOG65,HOG66,HOG67,HOG68,HOG69,HOG70,HOG71,HOG72,HOG73,HOG74,HOG75,HOG76,HOG77,HOG78,HOG79,HOG80,HOG81,Area_over_PerimeterSquared,Area_over_Perimeter,H90_over_Hflip,H90_over_H180,Hflip_over_H180,summedConvexPerimeter_over_Perimeter,rotated_BoundingBox_solidity
68,2599,0.941176,0.783929,0.951942,117548.056022,68,49,2663.472737,184.945473,0.690247,57.525208,0.780012,1.494874,5.734909,1.292909,67.801391,49.059315,-80.916357,193.681241,0.923596,9754308.934418,52.020000,50,68,0.975794,12607.811956,68.359188,49.000000,0.168362,0.002772,0.000055,0.000001,0.000000,0.000000,0.000000,1,2.037072,0.633028,0.695347,-0.352174,2599,117548.056022,2663.472737,184.945473,67.801391,49.059315,193.681241,12607.811956,59.640426,72.626780,6.852838,0.051865,2.764374,0.010518,0.008784,0.012578,0.013377,0.014687,0.011670,0.012055,0.014583,0.018272,0.019871,0.018713,0.022335,0.026678,0.017439,0.027359,0.023116,0.026959,0.027605,0.027771,0.035084,0.043034,0.052091,0.047490,0.048808,0.040417,0.037831,0.034416,0.022576,0.017775,0.014697,0.013961,0.014085,0.013896,0.011776,0.012379,0.014575,0.014879,0.011174,0.018081,0.017984,0.020869,0.018187,0.016156,0.014070,0.013034,0.011951,0.009150,0.009016,0.006707,6.589553,6.163963,2.264503,0.551920,0.286289,0.185356,0.150912,0.079984,0.069560,0.057640,0.051234,0.032750,0.032661,0.028138,0.025191,0.019091,0.019313,0.016737,0.014915,0.013329,0.013001,0.011030,0.010600,0.009778,0.009013,0.007907,0.008531,0.007450,0.006823,0.006485,0.006573,0.006141,0.005616,0.005562,0.005743,0.005530,0.004974,0.005072,0.005230,0.004983,0.004557,0.004769,0.004776,0.004834,0.004426,0.004808,0.004757,0.004643,0.004511,0.004436,0.044326,0.048722,0.729488,0.082939,0.413782,0.071437,0.142873,0.474990,0.185152,0.045688,0.063283,0.757112,0.091398,0.111076,0.259465,0.370207,0.424882,0.122868,0.275978,0.090977,0.799345,0.087856,0.143314,0.294108,0.339302,0.054902,0.209065,0.289537,0.166443,0.170094,0.113835,0.626923,0.123925,0.164771,0.503337,0.397097,0.190445,0.173919,0.269225,0.380795,0.344290,0.432316,0.292913,0.505977,0.262205,0.415507,0.112565,0.211118,0.394638,0.445063,0.433662,0.241194,0.123449,0.393463,0.279417,0.433707,0.505551,0.098340,0.629277,0.103512,0.149477,0.093451,0.175467,0.152137,0.364191,0.791625,0.312430,0.196469,0.123061,0.194320,0.132345,0.104476,0.369940,0.106521,0.581359,0.418113,0.320732,0.128402,0.174290,0.164340,0.402812,0.069284,13.418956,4.435663,3.836382,0.864895,0.954896,0.765000
69,2652,0.950192,0.821839,0.959387,114906.761998,60,62,2786.289254,189.578508,0.681585,58.108788,0.712903,1.226295,4.716496,1.079041,68.162987,49.877498,-38.422429,201.580736,0.923068,10016781.794928,50.192308,52,66,0.951804,12416.569037,71.700674,51.837259,0.168063,0.002586,0.000060,0.000002,0.000000,0.000000,0.000000,1,2.019749,0.636727,0.693721,-0.332493,2652,114906.761998,2786.289254,189.578508,68.162987,49.877498,201.580736,12416.569037,67.214305,85.526772,6.942040,0.064964,3.839256,0.009973,0.019975,0.026137,0.022846,0.024110,0.020885,0.022925,0.028592,0.035677,0.034543,0.029532,0.033780,0.040234,0.024169,0.032792,0.023208,0.022531,0.022916,0.023091,0.027489,0.027793,0.033492,0.032701,0.030089,0.023570,0.017529,0.019731,0.017891,0.016902,0.013532,0.011042,0.009933,0.009426,0.008857,0.008844,0.008811,0.010028,0.007648,0.011221,0.011149,0.014699,0.015779,0.016419,0.018344,0.019442,0.020088,0.016789,0.018636,0.014182,6.919989,6.139192,1.957522,0.558767,0.284028,0.168669,0.144128,0.096081,0.067860,0.053784,0.048674,0.041901,0.030716,0.024320,0.025061,0.022630,0.018458,0.015050,0.014702,0.014966,0.012718,0.010142,0.010062,0.010879,0.009208,0.007594,0.007974,0.008097,0.007829,0.006732,0.006413,0.006575,0.006716,0.006191,0.005821,0.005625,0.005774,0.005275,0.005079,0.004775,0.004731,0.005038,0.004564,0.004484,0.004877,0.004528,0.004319,0.004560,0.004696,0.004212,0.052007,0.057407,0.723720,0.111127,0.507737,0.089814,0.111231,0.321109,0.276643,0.056693,0.077841,0.746473,0.155073,0.102530,0.192780,0.351334,0.403532,0.274785,0.292141,0.119582,0.741688,0.139191,0.223585,0.228147,0.345307,0.181284,0.277013,0.344232,0.158959,0.220915,0.172360,0.702327,0.102416,0.165778,0.251825,0.427870,0.319532,0.169240,0.387316,0.565209,0.156784,0.177314,0.215798,0.333332,0.431370,0.423671,0.116814,0.290748,0.582515,0.348479,0.196345,0.159094,0.204882,0.394614,0.419926,0.241313,0.373583,0.154681,0.721711,0.111124,0.165081,0.154479,0.132691,0.391294,0.241320,0.587014,0.548615,0.123973,0.104644,0.176425,0.259631,0.135038,0.426599,0.135427,0.402919,0.617841,0.152097,0.097727,0.155107,0.249508,0.369598,0.065264,13.156019,4.371009,3.846137,0.879920,0.940459,0.760490
70,740,0.555855,0.375505,0.545087,5631.610129,45,53,1828.553149,152.106297,0.768898,30.695232,0.310273,2.923157,3.200804,3.050923,51.589617,32.984952,22.882399,248.965512,0.651445,12132180.058364,9.732147,47,48,0.404692,2692.620932,54.405795,45.000000,0.316252,0.017613,0.001168,0.000317,0.000000,0.000025,-0.000000,1,2.123603,0.806226,0.814459,0.026202,740,5631.610129,1828.553149,152.106297,51.589617,32.984952,248.965512,2692.620932,85.039061,96.552703,6.463940,0.100083,4.759927,0.018539,0.012751,0.014179,0.014195,0.014592,0.016101,0.019012,0.024936,0.029916,0.024523,0.018053,0.023257,0.027869,0.019412,0.025575,0.024945,0.034578,0.036353,0.029102,0.023989,0.019968,0.021399,0.018805,0.020938,0.016768,0.019110,0.029614,0.028156,0.028794,0.022386,0.020603,0.022067,0.025421,0.026012,0.022803,0.029648,0.031993,0.016137,0.019371,0.014143,0.014322,0.014355,0.013479,0.012350,0.011741,0.011200,0.011332,0.012049,0.011699,0.529334,0.863359,0.607943,0.263506,0.177673,0.132851,0.096725,0.083797,0.077874,0.050178,0.041911,0.031189,0.029920,0.030242,0.028506,0.022085,0.021107,0.019223,0.014725,0.012052,0.013852,0.013568,0.013499,0.012789,0.012816,0.012767,0.011799,0.011215,0.010423,0.011598,0.009975,0.009036,0.010486,0.009640,0.009362,0.009353,0.010589,0.009160,0.008617,0.008489,0.008133,0.007748,0.007777,0.007488,0.007244,0.008978,0.008509,0.008794,0.008323,0.008457,0.095951,0.064597,0.782609,0.089495,0.502817,0.090365,0.202587,0.192411,0.164558,0.097068,0.075076,0.837067,0.074993,0.110797,0.260244,0.352448,0.207691,0.176854,0.274988,0.108588,0.832630,0.070091,0.114806,0.244153,0.230381,0.083733,0.285527,0.252919,0.182554,0.177943,0.103823,0.740539,0.119948,0.245629,0.278344,0.399582,0.244463,0.211427,0.288237,0.184845,0.401877,0.425657,0.453982,0.270368,0.395473,0.408570,0.151126,0.211387,0.197852,0.454600,0.427332,0.329704,0.089705,0.469439,0.226294,0.353251,0.271349,0.109885,0.808312,0.075263,0.068510,0.110263,0.249826,0.233110,0.408142,0.640034,0.334279,0.368485,0.149729,0.096942,0.154965,0.257060,0.440451,0.140639,0.463908,0.327401,0.399113,0.178004,0.116007,0.150099,0.486678,0.011939,2.972299,1.049126,1.094982,1.043708,0.610953,0.329344
71,4616,0.967742,0.861595,0.970357,259606.556127,76,81,4890.237920,248.475839,0.602096,76.663379,0.749838,1.369311,4.558710,1.144459,85.971337,68.641568,32.852779,269.249783,0.940552,12935561.394818,63.722222,73,84,0.943921,21815.249292,88.204296,72.778302,0.163834,0.001316,0.000001,0.000000,0.000000,-0.000000,0.000000,1,1.984733,0.632556,0.697521,-0.422732,4616,259606.556127,4890.237920,248.475839,85.971337,68.641568,269.249783,21815.249292,59.045820,94.532062,6.743082,0.050888,1.656739,0.010536,0.015926,0.018238,0.018807,0.020815,0.015619,0.013822,0.012301,0.013095,0.015692,0.017435,0.024065,0.030219,0.020848,0.021600,0.019880,0.026809,0.022193,0.016202,0.015538,0.018199,0.022016,0.020979,0.023441,0.018736,0.022329,0.030373,0.030456,0.036285,0.029473,0.027109,0.020545,0.017330,0.015077,0.015393,0.024110,0.022561,0.017427,0.035899,0.029255,0.028245,0.022684,0.017192,0.014020,0.012928,0.018225,0.019756,0.017971,0.012879,13.150350,6.125851,1.299693,0.345508,0.257122,0.183857,0.122632,0.078252,0.078532,0.061040,0.044394,0.034902,0.034931,0.027174,0.023090,0.021083,0.019549,0.017247,0.014815,0.013861,0.013340,0.011173,0.011444,0.010275,0.009927,0.009215,0.008291,0.007429,0.007869,0.007494,0.006621,0.007081,0.006963,0.005886,0.005720,0.006092,0.005543,0.005334,0.005589,0.005505,0.004787,0.004824,0.005198,0.004728,0.004478,0.005014,0.004727,0.004426,0.004698,0.004719,0.146608,0.099858,0.689417,0.221222,0.450560,0.096463,0.295420,0.306464,0.225379,0.091572,0.125528,0.735770,0.230963,0.136873,0.285000,0.386433,0.326372,0.159207,0.306962,0.143234,0.741459,0.112563,0.154959,0.335129,0.236431,0.160078,0.324001,0.378125,0.295350,0.306062,0.274182,0.595131,0.187075,0.265364,0.229738,0.297596,0.240405,0.295514,0.477730,0.338597,0.243878,0.366399,0.396565,0.322250,0.239098,0.398507,0.165878,0.368520,0.239319,0.339916,0.385325,0.323409,0.263558,0.427223,0.327453,0.472461,0.192980,0.132224,0.685654,0.214501,0.195114,0.172920,0.175292,0.246910,0.520828,0.494451,0.317830,0.213934,0.271979,0.315762,0.271954,0.169909,0.441912,0.199790,0.477171,0.364136,0.297253,0.199350,0.270993,0.231577,0.386450,0.063673,17.143932,3.983290,3.329200,0.835792,0.922845,0.748206
72,1767,0.827153,0.766115,0.854535,62806.327631,60,57,2430.987681,178.975362,0.693399,47.432207,0.516667,2.918720,4.015634,2.732377,58.077735,41.848118,-38.503235,234.622366,0.868790,10831347.108778,35.775510,49,60,0.726865,10291.760769,68.241995,46.235018,0.181147,0.003287,0.000083,0.000007,0.000000,-0.000000,0.000000,1,2.028342,0.673100,0.711210,-0.137374,1767,62806.327631,2430.987681,178.975362,58.077735,41.848118,234.622366,10291.760769,59.576533,68.477646,6.495121,0.051759,3.192890,0.015409,0.016681,0.024549,0.020856,0.018229,0.018702,0.021955,0.021226,0.025105,0.029670,0.026834,0.032553,0.038303,0.026667,0.031764,0.026293,0.031255,0.032918,0.034969,0.032532,0.027924,0.025319,0.019406,0.018229,0.014320,0.013989,0.017824,0.014588,0.014245,0.012435,0.014285,0.015353,0.016721,0.017969,0.017686,0.022317,0.026121,0.017594,0.025730,0.024990,0.024422,0.015563,0.009001,0.006831,0.007281,0.009226,0.011596,0.014460,0.013515,3.149711,3.508241,1.333047,0.279032,0.277036,0.124895,0.098046,0.088724,0.073131,0.056384,0.042951,0.028780,0.033729,0.024786,0.026954,0.024217,0.021744,0.019373,0.018395,0.015052,0.015451,0.014062,0.014061,0.012695,0.012903,0.011469,0.010370,0.009520,0.009270,0.009129,0.009771,0.008901,0.008957,0.009041,0.008653,0.008065,0.007877,0.007301,0.007700,0.007726,0.007811,0.007816,0.007537,0.007247,0.006763,0.006716,0.006686,0.006560,0.006914,0.006983,0.063081,0.062013,0.709123,0.068418,0.560566,0.069235,0.130562,0.319214,0.216022,0.054787,0.072793,0.774408,0.082025,0.117927,0.205154,0.307352,0.434292,0.214924,0.310258,0.097196,0.765293,0.134384,0.208776,0.242912,0.257929,0.191689,0.291022,0.290960,0.189557,0.137099,0.081961,0.735229,0.092766,0.175746,0.350996,0.388126,0.285412,0.203146,0.268458,0.479880,0.254521,0.250755,0.323218,0.418160,0.409792,0.447128,0.111807,0.210910,0.537426,0.384749,0.269412,0.242675,0.167668,0.382943,0.300525,0.388728,0.298272,0.106232,0.767931,0.097816,0.118671,0.089323,0.192289,0.306309,0.408208,0.548301,0.548581,0.196449,0.128955,0.173704,0.106131,0.203238,0.488526,0.116816,0.350350,0.584356,0.228911,0.120398,0.166471,0.133106,0.413704,0.032099,7.531251,1.469649,1.375820,0.936156,0.762823,0.596259
73,9448,0.909101,0.900625,0.898612,720120.187746,122,112,10623.626544,371.253088,0.457308,109.679384,0.691452,3.839155,4.526427,4.414598,117.740468,104.707558,32.837442,430.617316,0.955046,19891181.560352,81.370690,116,121,0.889338,47734.671605,125.715818,110.988101,0.164214,0.000368,0.000090,0.000003,-0.000000,-0.000000,0.000000,1,1.944154,0.634928,0.692929,-0.420588,9448,720120.187746,10623.626544,371.253088,117.740468,104.707558,430.617316,47734.671605,59.079195,45.421888,6.340473,0.050943,6.349241,0.020108,0.014471,0.016719,0.016016,0.020665,0.020552,0.016633,0.015427,0.019081,0.025777,0.027476,0.027729,0.026879,0.016044,0.024831,0.018066,0.018405,0.021556,0.019166,0.020161,0.018896,0.025303,0.027714,0.036909,0.030852,0.028260,0.027275,0.022414,0.022024,0.018837,0.020919,0.019950,0.021023,0.019752,0.017990,0.017630,0.020190,0.011686,0.014220,0.013446,0.016800,0.014673,0.016934,0.025312,0.034026,0.028168,0.018654,0.013877,0.010611,23.389643,3.923814,0.973936,0.314465,0.272278,0.167035,0.112605,0.092518,0.073526,0.050047,0.048597,0.039492,0.031647,0.027942,0.024564,0.020198,0.020354,0.018993,0.015463,0.016195,0.014476,0.012537,0.011903,0.011384,0.009923,0.009066,0.009439,0.008454,0.008291,0.007619,0.006699,0.006913,0.007199,0.006549,0.006101,0.006191,0.005879,0.005419,0.005415,0.005048,0.005221,0.005620,0.005388,0.005312,0.005360,0.005218,0.004678,0.004997,0.004663,0.004729,0.193883,0.112456,0.635268,0.087505,0.451700,0.080263,0.421088,0.313148,0.229537,0.065394,0.127394,0.609010,0.068557,0.069958,0.202153,0.699132,0.239529,0.109459,0.290222,0.153341,0.612694,0.076958,0.243857,0.416054,0.457508,0.097956,0.243854,0.610565,0.176176,0.102176,0.078971,0.635226,0.090921,0.121785,0.213843,0.327347,0.640546,0.264688,0.268821,0.218253,0.254439,0.327933,0.283660,0.242623,0.296870,0.377150,0.090428,0.126504,0.186305,0.682015,0.442976,0.130708,0.088099,0.335632,0.487629,0.399516,0.369877,0.100929,0.627778,0.084582,0.105423,0.094751,0.185090,0.335329,0.352153,0.811644,0.212117,0.095660,0.092717,0.114125,0.103859,0.134992,0.309004,0.111511,0.612935,0.368494,0.460896,0.143248,0.129790,0.121647,0.340609,0.050951,21.940595,1.025332,1.179016,1.149888,0.862142,0.672485
74,11630,0.946671,0.936522,0.940650,949542.190757,163,127,14364.508963,449.017926,0.292402,121.687205,0.561809,5.207293,5.291658,5.514175,126.340954,120.819286,-29.461310,538.866053,0.953717,24617277.490110,83.640288,139,144,0.809634,58144.139358,168.650623,123.962892,0.164213,0.000054,0.000045,0.000013,0.000000,0.000000,-0.000000,1,2.001299,0.664830,0.720523,-0.274226,11630,949542.190757,14364.508963,449.017926,126.340954,120.819286,538.866053,58144.139358,62.689102,47.114789,6.423598,0.056993,6.851748,0.018995,0.017474,0.022633,0.018315,0.019592,0.016578,0.015348,0.011921,0.015758,0.015943,0.013412,0.023497,0.029732,0.019401,0.035130,0.023620,0.022195,0.019091,0.019640,0.026682,0.037261,0.047243,0.046268,0.044271,0.025098,0.022969,0.032544,0.029755,0.030055,0.021397,0.020018,0.018381,0.014416,0.012525,0.014349,0.013889,0.018560,0.007946,0.013249,0.012121,0.015807,0.016044,0.014322,0.014268,0.013839,0.013017,0.012195,0.015354,0.016878,23.497873,2.576186,0.640449,0.345018,0.235641,0.137693,0.118994,0.088545,0.081150,0.060865,0.048735,0.042164,0.037341,0.030507,0.027184,0.023813,0.021742,0.019719,0.016949,0.016239,0.014841,0.012963,0.011296,0.010535,0.010303,0.009286,0.008688,0.008142,0.007512,0.007116,0.007358,0.006615,0.006687,0.006613,0.006062,0.005847,0.005804,0.006189,0.005677,0.005384,0.005664,0.005346,0.005799,0.005580,0.005649,0.005657,0.005256,0.005646,0.005383,0.005289,0.128439,0.093141,0.612301,0.110457,0.445947,0.089363,0.344056,0.425074,0.286003,0.056186,0.120901,0.610378,0.184250,0.154761,0.343298,0.569404,0.322718,0.074461,0.257645,0.148998,0.664207,0.193981,0.175318,0.385563,0.422170,0.126084,0.243101,0.528929,0.189097,0.150626,0.118451,0.620631,0.115831,0.147128,0.239029,0.412766,0.076893,0.142999,0.237283,0.592546,0.512841,0.416837,0.318019,0.149243,0.077822,0.351549,0.125354,0.261681,0.492875,0.447223,0.361880,0.301306,0.166163,0.316124,0.400327,0.554426,0.359823,0.121402,0.553776,0.120924,0.193943,0.120306,0.121489,0.078433,0.474820,0.561750,0.529909,0.267143,0.129330,0.211902,0.177698,0.086347,0.364655,0.119623,0.368605,0.619259,0.350346,0.154971,0.141255,0.201588,0.354987,0.040051,21.582358,0.959646,1.016201,1.058933,0.833264,0.580835
75,14145,0.745471,0.114917,0.779154,350370.426608,375,229,38768.934491,928.868982,0.991075,134.201242,0.164716,13.258439,49.296314,11.581308,436.698485,58.215559,60.778919,1319.793073,0.910460,55125191.508316,31.552928,164,394,0.364854,46132.161142,416.809264,147.896895,0.857551,0.684928,0.010258,0.010168,0.000103,0.008197,-0.000012,1,2.879393,1.012817,0.905640,0.688280,14145,350370.426608,38768.934491,928.868982,436.698485,58.215559,1319.793073,46132.161142,74.494676,119.160127,6.689014,0.078633,1.056692,0.014556,0.008464,0.011333,0.012229,0.013768,0.016848,0.024318,0.035441,0.037189,0.028475,0.021268,0.019268,0.019743,0.011704,0.012221,0.009972,0.011847,0.010930,0.009961,0.010745,0.011880,0.014220,0.013146,0.016401,0.015292,0.014084,0.018447,0.022650,0.027734,0.045118,0.050580,0.034077,0.055177,0.093041,0.051769,0.027223,0.021163,0.016050,0.018770,0.015324,0.016158,0.012262,0.010340,0.009578,0.008637,0.008763,0.009183,0.009339,0.007871,7.113157,2.540122,0.526902,0.254170,0.267090,0.120409,0.109283,0.082362,0.062571,0.057739,0.044581,0.039811,0.038768,0.028073,0.031852,0.022668,0.024512,0.021751,0.017501,0.019860,0.015379,0.015729,0.015849,0.012639,0.013560,0.011281,0.011867,0.010810,0.010246,0.009419,0.009040,0.009248,0.008438,0.008266,0.008230,0.006955,0.007602,0.007159,0.007073,0.006912,0.006637,0.006911,0.006795,0.006372,0.006527,0.006356,0.006498,0.006664,0.006501,0.006659,0.197492,0.288704,0.611075,0.239239,0.390581,0.279906,0.320866,0.247645,0.227629,0.198782,0.275322,0.704784,0.241577,0.216891,0.268053,0.323873,0.242490,0.216827,0.304900,0.217183,0.751724,0.195029,0.192650,0.189806,0.215066,0.186314,0.320368,0.251129,0.362541,0.310953,0.269997,0.520611,0.312441,0.359118,0.283344,0.240839,0.228330,0.482759,0.355210,0.252263,0.233443,0.348275,0.478105,0.276564,0.210084,0.333647,0.452706,0.312318,0.219869,0.225527,0.338305,0.451500,0.263903,0.314709,0.246753,0.330032,0.296365,0.263749,0.649849,0.253375,0.266430,0.254863,0.224394,0.241324,0.511618,0.359869,0.245680,0.252842,0.337793,0.443939,0.276282,0.196718,0.325894,0.483305,0.309188,0.227385,0.230889,0.349245,0.427610,0.263429,0.292200,0.008121,10.717589,4.256541,3.718108,0.873505,0.703799,0.218707
76,6108,0.978389,0.847741,0.974460,402686.204744,86,96,6499.007137,289.014274,0.614406,88.187001,0.739826,1.279394,5.751397,1.267705,99.447194,78.462806,-23.320573,310.113744,0.949875,14674664.189201,68.629213,90,100,0.939836,28605.048272,101.635930,85.097639,0.164165,0.001459,0.000006,0.000000,0.000000,0.000000,0.000000,1,1.963011,0.632251,0.699843,-0.422511,6108,402686.204744,6499.007137,289.014274,99.447194,78.462806,310.113744,28605.048272,55.321747,98.300426,6.677027,0.044951,1.184017,0.011228,0.022704,0.023746,0.016947,0.020101,0.016671,0.017326,0.021551,0.030910,0.033687,0.028565,0.024707,0.033440,0.019929,0.022771,0.019859,0.026889,0.028831,0.028569,0.027119,0.022472,0.024204,0.019895,0.022467,0.018284,0.020747,0.023239,0.018737,0.017505,0.016101,0.014579,0.016547,0.019861,0.016578,0.014964,0.019719,0.016442,0.008601,0.009385,0.007206,0.007897,0.008277,0.009696,0.012605,0.020053,0.031969,0.039692,0.039364,0.018591,17.822856,5.160850,1.224487,0.384710,0.259754,0.185965,0.116455,0.078303,0.073366,0.054658,0.044538,0.035623,0.032788,0.026778,0.024030,0.020874,0.020557,0.017614,0.015739,0.014253,0.014026,0.011565,0.010991,0.010457,0.009620,0.008872,0.008913,0.008709,0.007737,0.007370,0.007181,0.006704,0.006430,0.006615,0.006344,0.005927,0.006064,0.005648,0.005471,0.005443,0.005334,0.005213,0.005429,0.005245,0.005065,0.005214,0.005160,0.005282,0.004995,0.005011,0.114158,0.161710,0.666335,0.145915,0.485406,0.114466,0.250419,0.358685,0.235452,0.113804,0.271228,0.667334,0.152189,0.147413,0.259073,0.436594,0.366576,0.176483,0.240424,0.249581,0.684728,0.123920,0.247583,0.310151,0.363552,0.166475,0.279862,0.253490,0.270399,0.318986,0.209648,0.568302,0.190901,0.326620,0.394016,0.309164,0.190933,0.338229,0.419891,0.322644,0.259089,0.290424,0.420606,0.435036,0.226051,0.366806,0.275057,0.310237,0.342179,0.414322,0.298393,0.314978,0.274420,0.375824,0.278574,0.381857,0.391685,0.238372,0.595555,0.180232,0.279260,0.240441,0.208266,0.213116,0.379979,0.516918,0.444380,0.220274,0.235606,0.348954,0.296452,0.178424,0.408644,0.219480,0.373877,0.471872,0.266489,0.204594,0.250808,0.239702,0.434918,0.063512,19.695999,4.536858,4.495405,0.990863,0.931962,0.678667
77,2567,0.944401,0.935848,0.933126,100060.511415,60,59,2771.055737,186.111474,0.299606,57.169974,0.725141,1.519153,1.882189,1.695482,58.899020,56.193369,-70.844808,205.965512,0.916996,10391399.617351,42.866667,60,61,0.926362,12240.109673,62.648373,58.438354,0.161283,0.000057,0.000004,0.000000,0.000000,-0.000000,0.000000,1,1.912145,0.625323,0.688093,-0.451000,2567,100060.511415,2771.055737,186.111474,58.899020,56.193369,205.965512,12240.109673,54.575609,82.162836,6.680491,0.043799,1.475640,0.011439,0.016443,0.017590,0.015721,0.019340,0.019983,0.021681,0.018310,0.018569,0.022694,0.025518,0.030592,0.030570,0.017543,0.023642,0.018751,0.023803,0.022864,0.019418,0.020934,0.019452,0.024068,0.023053,0.027051,0.021908,0.027783,0.036942,0.033747,0.031285,0.021871,0.017935,0.018314,0.022616,0.024178,0.020999,0.016466,0.016336,0.012496,0.018069,0.014061,0.013990,0.014337,0.015120,0.016861,0.019454,0.022005,0.017497,0.016883,0.011253,6.266499,5.791402,1.738640,0.479302,0.240221,0.196507,0.138753,0.078007,0.072520,0.056539,0.048554,0.032235,0.033854,0.028783,0.023029,0.020764,0.021059,0.016595,0.015405,0.015059,0.012274,0.010903,0.010521,0.009400,0.009048,0.008622,0.008082,0.007518,0.007078,0.006740,0.006186,0.006142,0.005941,0.005750,0.005549,0.005351,0.005132,0.005161,0.004981,0.004699,0.004281,0.004338,0.004546,0.004204,0.004434,0.004369,0.004248,0.003896,0.004028,0.004061,0.125325,0.072720,0.715783,0.116051,0.484797,0.100225,0.240277,0.339949,0.186600,0.085576,0.088527,0.761072,0.151540,0.138875,0.272727,0.386133,0.348355,0.136119,0.285126,0.102262,0.803492,0.128450,0.142101,0.271779,0.265474,0.110836,0.263303,0.327381,0.184681,0.276425,0.173064,0.629348,0.178111,0.249938,0.325475,0.395153,0.205213,0.201332,0.343881,0.398817,0.346774,0.397956,0.359863,0.377309,0.299262,0.398013,0.137499,0.200269,0.397470,0.397868,0.388964,0.260839,0.205475,0.452481,0.279289,0.467374,0.379029,0.133966,0.643130,0.112897,0.183879,0.170388,0.229655,0.192238,0.456480,0.510825,0.510265,0.248886,0.190053,0.229058,0.209856,0.196939,0.426019,0.127482,0.305794,0.588271,0.309589,0.187460,0.162469,0.159671,0.424033,0.060511,12.463252,1.110120,1.238973,1.116070,0.903605,0.702732
