roi_number,Area,B180,B90,Bflip,Biovolume,BoundingBox_xwidth,BoundingBox_ywidth,ConvexArea,ConvexPerimeter,Eccentricity,EquivDiameter,Extent,H180,H90,Hflip,MajorAxisLength,MinorAxisLength,Orientation,Perimeter,RWcenter2total_powerratio,RWhalfpowerintegral,RepresentativeWidth,RotatedBoundingBox_xwidth,RotatedBoundingBox_ywidth,Solidity,SurfaceArea,maxFeretDiameter,minFeretDiameter,moment_invariant1,moment_invariant2,moment_invariant3,moment_invariant4,moment_invariant5,moment_invariant6,moment_invariant7,numBlobs,shapehist_kurtosis_normEqD,shapehist_mean_normEqD,shapehist_median_normEqD,shapehist_skewness_normEqD,summedArea,summedBiovolume,summedConvexArea,summedConvexPerimeter,summedMajorAxisLength,summedMinorAxisLength,summedPerimeter,summedSurfaceArea,texture_average_contrast,texture_average_gray_level,texture_entropy,texture_smoothness,texture_third_moment,texture_uniformity,Wedge01,Wedge02,Wedge03,Wedge04,Wedge05,Wedge06,Wedge07,Wedge08,Wedge09,Wedge10,Wedge11,Wedge12,Wedge13,Wedge14,Wedge15,Wedge16,Wedge17,Wedge18,Wedge19,Wedge20,Wedge21,Wedge22,Wedge23,Wedge24,Wedge25,Wedge26,Wedge27,Wedge28,Wedge29,Wedge30,Wedge31,Wedge32,Wedge33,Wedge34,Wedge35,Wedge36,Wedge37,Wedge38,Wedge39,Wedge40,Wedge41,Wedge42,Wedge43,Wedge44,Wedge45,Wedge46,Wedge47,Wedge48,Ring01,Ring02,Ring03,Ring04,Ring05,Ring06,Ring07,Ring08,Ring09,Ring10,Ring11,Ring12,Ring13,Ring14,Ring15,Ring16,Ring17,Ring18,Ring19,Ring20,Ring21,Ring22,Ring23,Ring24,Ring25,Ring26,Ring27,Ring28,Ring29,Ring30,Ring31,Ring32,Ring33,Ring34,Ring35,Ring36,Ring37,Ring38,Ring39,Ring40,Ring41,Ring42,Ring43,Ring44,Ring45,Ring46,Ring47,Ring48,Ring49,Ring50,HOG01,HOG02,HOG03,HOG04,HOG05,HOG06,HOG07,HOG08,HOG09,HOG10,HOG11,HOG12,HOG13,HOG14,HOG15,HOG16,HOG17,HOG18,HOG19,HOG20,HOG21,HOG22,HOG23,HOG24,HOG25,HOG26,HOG27,HOG28,HOG29,HOG30,HOG31,HOG32,HOG33,HOG34,HOG35,HOG36,HOG37,HOG38,HOG39,HOG40,HOG41,HOG42,HOG43,HOG44,HOG45,HOG46,HOG47,HOG48,HOG49,HOG50,HOG51,HOG52,HOG53,HOG54,HOG55,HOG56,HOG57,HOG58,HOG59,HOG60,HOG61,HOG62,HOG63,HOG64,HOG65,HOG66,HOG67,HOG68,HOG69,HOG70,HOG71,HOG72,HOG73,HOG74,HOG75,HOG76,HOG77,HOG78,HOG79,HOG80,HOG81,Area_over_PerimeterSquared,Area_over_Perimeter,H90_over_Hflip,H90_over_H180,Hflip_over_H180,summedConvexPerimeter_over_Perimeter,rotated_BoundingBox_solidity
116,2146,0.904026,0.905431,0.923689,75994.340892,54,57,2289.197038,170.394077,0.355725,52.272096,0.697206,1.982661,1.661551,1.561333,54.741844,51.161220,29.502651,191.651804,0.907971,9493206.245412,40.301887,53,59,0.937447,10390.496954,59.614583,52.482622,0.163430,0.000122,0.000105,0.000003,0.000000,0.000000,-0.000000,1,1.935372,0.624838,0.691356,-0.442440,2146,75994.340892,2289.197038,170.394077,54.741844,51.161220,191.651804,10390.496954,60.834860,74.161696,6.721332,0.053850,3.219680,0.011925,0.017519,0.018404,0.014278,0.014269,0.014821,0.015862,0.021126,0.031392,0.038947,0.035700,0.028760,0.034193,0.023705,0.029060,0.018453,0.017060,0.014134,0.013757,0.017353,0.020616,0.024553,0.022679,0.024540,0.024467,0.025591,0.026962,0.021284,0.022891,0.018018,0.015070,0.015558,0.019935,0.021538,0.016043,0.017712,0.018339,0.012666,0.017379,0.016376,0.018549,0.021516,0.021133,0.020641,0.022610,0.025424,0.019563,0.017033,0.012521,5.137434,5.381122,1.737350,0.467591,0.284474,0.192453,0.111331,0.092181,0.065132,0.068703,0.046222,0.037116,0.034888,0.031686,0.022453,0.021706,0.018501,0.016491,0.014773,0.013629,0.012398,0.011440,0.010752,0.010291,0.010151,0.009094,0.008211,0.007474,0.007778,0.007060,0.006638,0.006601,0.006020,0.005695,0.005650,0.005864,0.005921,0.005879,0.005972,0.005432,0.005071,0.005109,0.004732,0.004935,0.005020,0.004470,0.004590,0.004603,0.004880,0.004649,0.089756,0.110758,0.726792,0.089700,0.503304,0.086869,0.159633,0.296265,0.263223,0.094471,0.124452,0.780845,0.092165,0.186063,0.331017,0.260932,0.285576,0.252074,0.283033,0.109372,0.791225,0.095698,0.183918,0.350049,0.197903,0.080878,0.265832,0.323436,0.223923,0.179427,0.156638,0.691569,0.145203,0.238556,0.236346,0.419997,0.290788,0.231727,0.270076,0.311319,0.364951,0.427578,0.312371,0.261303,0.458276,0.376687,0.143457,0.223488,0.305445,0.384322,0.468671,0.237434,0.171842,0.490939,0.304241,0.396718,0.317577,0.159702,0.707922,0.141178,0.235514,0.137087,0.168361,0.276027,0.401394,0.540859,0.428002,0.246181,0.205954,0.279627,0.192145,0.262380,0.407518,0.143387,0.419319,0.448687,0.264132,0.196867,0.172435,0.179785,0.515403,0.058426,11.197390,1.064188,0.838041,0.787494,0.889082,0.683083
117,3952,0.943277,0.932894,0.861231,191628.381589,97,82,4994.810639,272.621277,0.441810,70.935483,0.496857,1.845498,3.493229,3.354405,78.650737,70.558241,74.361706,304.800036,0.919580,15260222.512887,45.390805,87,100,0.791221,24461.898287,104.546491,69.424505,0.176518,0.000364,0.000095,0.000008,0.000000,0.000000,-0.000000,1,2.097840,0.665044,0.733060,-0.314985,3952,191628.381589,4994.810639,272.621277,78.650737,70.558241,304.800036,24461.898287,65.443619,74.881326,6.935164,0.061795,4.257746,0.010478,0.008991,0.010075,0.010212,0.014336,0.011802,0.009994,0.008078,0.009402,0.011340,0.010442,0.010628,0.012948,0.010103,0.014283,0.013695,0.022301,0.047109,0.073917,0.080349,0.056465,0.037041,0.021355,0.022777,0.018594,0.019182,0.018554,0.017039,0.018633,0.014766,0.013382,0.013738,0.015519,0.015211,0.015169,0.019032,0.021624,0.017131,0.023407,0.018811,0.032502,0.038500,0.029763,0.022290,0.017434,0.017317,0.013838,0.011886,0.009034,8.480346,4.588511,1.137120,0.401911,0.281676,0.196853,0.143223,0.074374,0.065336,0.053086,0.043265,0.037234,0.033227,0.026178,0.024835,0.018523,0.017850,0.015090,0.014232,0.013592,0.012273,0.011894,0.011110,0.009677,0.009535,0.008361,0.007872,0.007655,0.007143,0.007279,0.006336,0.006613,0.006549,0.006155,0.006119,0.005623,0.005304,0.005413,0.005267,0.005229,0.004922,0.004896,0.005016,0.005207,0.005007,0.004820,0.005075,0.005278,0.004806,0.004563,0.085633,0.140685,0.707310,0.123820,0.455602,0.074373,0.214521,0.435402,0.092498,0.097276,0.114833,0.710057,0.139698,0.215572,0.245873,0.282693,0.499624,0.131110,0.303867,0.107552,0.730854,0.121171,0.249946,0.286842,0.196531,0.215486,0.342718,0.414234,0.223535,0.171168,0.101707,0.561336,0.127971,0.313572,0.540539,0.129671,0.412076,0.183255,0.208532,0.160871,0.297194,0.367734,0.406712,0.565973,0.133983,0.385706,0.154073,0.229403,0.168285,0.443729,0.524620,0.326257,0.177725,0.369315,0.504766,0.346463,0.291877,0.120399,0.653910,0.169271,0.163344,0.124348,0.164595,0.440166,0.329618,0.691596,0.212080,0.153532,0.219174,0.222654,0.168749,0.157039,0.331937,0.178617,0.684843,0.213646,0.240060,0.295712,0.259480,0.158966,0.324936,0.042539,12.965878,1.041386,1.892838,1.817615,0.894427,0.453908
118,12299,0.966512,0.923596,0.965130,1076025.459884,141,126,13155.876715,411.753430,0.440902,125.138216,0.692277,1.865079,4.173352,1.764141,132.535117,118.957622,-79.892390,455.694480,0.963461,20765965.938565,94.638462,130,138,0.934867,60388.269936,142.550433,118.955503,0.161161,0.000301,0.000012,0.000000,-0.000000,-0.000000,0.000000,1,1.976237,0.639400,0.704175,-0.472951,12299,1076025.459884,13155.876715,411.753430,132.535117,118.957622,455.694480,60388.269936,54.882168,42.655826,6.215817,0.044271,5.473893,0.020769,0.012112,0.015573,0.015024,0.019026,0.016769,0.012570,0.014226,0.019728,0.024895,0.022160,0.034137,0.043657,0.031403,0.038464,0.016991,0.017247,0.018235,0.012627,0.011221,0.013987,0.017288,0.014454,0.016499,0.013119,0.018958,0.031123,0.044352,0.066937,0.053218,0.031961,0.019754,0.023035,0.022869,0.018027,0.020378,0.017300,0.008851,0.010907,0.009376,0.011719,0.016359,0.021100,0.022286,0.015244,0.013041,0.010708,0.011576,0.009508,30.486337,3.522719,1.019628,0.356420,0.257482,0.171157,0.127802,0.078713,0.067882,0.062031,0.047603,0.035870,0.034777,0.029485,0.024276,0.020182,0.020027,0.018267,0.014938,0.013595,0.014331,0.012004,0.010370,0.010754,0.010463,0.009244,0.008732,0.008450,0.007989,0.007399,0.007122,0.006945,0.006495,0.006239,0.006007,0.005967,0.005774,0.005401,0.005405,0.005392,0.005204,0.005253,0.005207,0.005361,0.004919,0.004782,0.004903,0.005024,0.004482,0.004924,0.076032,0.073081,0.597484,0.108149,0.422904,0.085179,0.218664,0.560519,0.268508,0.047172,0.089157,0.615019,0.089357,0.078101,0.159914,0.586653,0.463031,0.115591,0.231363,0.128234,0.623140,0.104521,0.252017,0.333817,0.539519,0.091141,0.237625,0.380164,0.191005,0.154768,0.117632,0.608092,0.080843,0.139928,0.466019,0.410043,0.112779,0.213677,0.347777,0.349631,0.270176,0.267757,0.291537,0.647308,0.223026,0.358337,0.104039,0.160377,0.553064,0.491284,0.369556,0.168480,0.106477,0.333937,0.353889,0.711810,0.197750,0.096003,0.523670,0.081432,0.109452,0.096590,0.132649,0.063327,0.720435,0.479056,0.437556,0.126182,0.109369,0.125341,0.099849,0.049486,0.299388,0.152895,0.376355,0.739999,0.234292,0.120760,0.111992,0.120750,0.318040,0.059227,26.989574,2.365657,2.237627,0.945880,0.903573,0.685786
119,13441,0.921173,0.933064,0.914367,1178443.082087,140,137,15596.713408,453.426816,0.294365,130.819007,0.700782,3.999333,4.114083,4.421017,135.199231,129.208949,21.027095,559.457936,0.957579,26653321.037054,94.829787,141,141,0.861784,68136.319294,154.738235,131.733154,0.162614,0.000054,0.000018,0.000001,-0.000000,-0.000000,0.000000,1,1.940442,0.639517,0.707961,-0.447255,13441,1178443.082087,15596.713408,453.426816,135.199231,129.208949,559.457936,68136.319294,56.573560,45.615207,6.351671,0.046912,5.292003,0.019211,0.012314,0.018169,0.023789,0.030302,0.020831,0.015861,0.017328,0.018030,0.017570,0.022951,0.035645,0.029999,0.014162,0.019328,0.017859,0.022895,0.022062,0.019228,0.023751,0.029019,0.044651,0.028434,0.029025,0.022590,0.025073,0.033895,0.033861,0.037337,0.030440,0.027197,0.027839,0.033599,0.021120,0.016255,0.016785,0.016656,0.009347,0.010471,0.009212,0.009572,0.009521,0.009454,0.010205,0.010002,0.014756,0.011161,0.011000,0.009447,25.913640,2.682091,0.701497,0.327025,0.221576,0.175363,0.133305,0.087999,0.066742,0.052373,0.039624,0.034706,0.032777,0.028725,0.023300,0.020982,0.020585,0.017392,0.016948,0.014580,0.013140,0.011340,0.010985,0.010387,0.010430,0.009262,0.009463,0.007931,0.007449,0.007396,0.007264,0.006570,0.006712,0.006229,0.006073,0.006050,0.006170,0.005674,0.005702,0.005315,0.005232,0.004807,0.004954,0.005743,0.005144,0.004918,0.005075,0.004840,0.004566,0.005183,0.162550,0.084311,0.603272,0.073876,0.454327,0.080125,0.262673,0.502473,0.250529,0.061922,0.136010,0.619425,0.082543,0.084727,0.357427,0.531253,0.406842,0.066951,0.265482,0.159078,0.598417,0.131469,0.251674,0.455133,0.431095,0.090154,0.253711,0.403566,0.193673,0.122654,0.071840,0.646070,0.085072,0.136073,0.250765,0.522854,0.134305,0.211934,0.361693,0.425816,0.287314,0.530292,0.418284,0.267565,0.120796,0.319953,0.090433,0.151499,0.412188,0.583695,0.384045,0.234007,0.108839,0.376569,0.267499,0.650842,0.277817,0.100358,0.560634,0.089979,0.110876,0.128578,0.257609,0.078341,0.619622,0.583979,0.431384,0.171202,0.137941,0.142590,0.100044,0.064249,0.306620,0.163645,0.411166,0.590879,0.409546,0.154352,0.135489,0.115399,0.371189,0.042943,24.025041,0.930574,1.028692,1.105439,0.810475,0.672552
120,4387,0.788729,0.522017,0.805384,111166.075634,127,64,6043.668285,316.336570,0.863832,74.737553,0.539739,6.245270,12.343161,6.353873,112.881750,56.867515,77.627925,457.132034,0.889533,23194495.318206,32.278324,71,122,0.725884,14289.408559,127.767679,63.745919,0.227555,0.018342,0.000552,0.000025,-0.000000,0.000003,-0.000000,1,2.289957,0.686706,0.676591,0.222657,4387,111166.075634,6043.668285,316.336570,112.881750,56.867515,457.132034,14289.408559,69.009343,124.166173,7.030311,0.068240,0.095554,0.008394,0.004754,0.005300,0.005378,0.007052,0.008336,0.010756,0.011436,0.013990,0.012510,0.011377,0.016009,0.020441,0.012004,0.017148,0.015786,0.020271,0.018573,0.017660,0.024198,0.036899,0.039956,0.044513,0.065420,0.052054,0.032989,0.044586,0.038791,0.034735,0.036190,0.044734,0.039729,0.030090,0.027470,0.023879,0.024348,0.020188,0.010889,0.013827,0.012002,0.013143,0.012874,0.010676,0.008562,0.007014,0.006998,0.005741,0.005204,0.003521,5.753356,3.842412,1.079932,0.419833,0.248302,0.152167,0.128237,0.102074,0.081337,0.051545,0.048242,0.039069,0.026787,0.023974,0.024272,0.022916,0.020075,0.017004,0.016878,0.014023,0.014223,0.012628,0.012423,0.010824,0.010121,0.009066,0.008987,0.009855,0.008588,0.007617,0.007196,0.007054,0.007415,0.007854,0.007420,0.006581,0.006267,0.006289,0.005826,0.005452,0.005051,0.005521,0.005627,0.005702,0.005875,0.006202,0.005713,0.005244,0.005119,0.005217,0.102693,0.293215,0.795391,0.073802,0.244816,0.103139,0.382735,0.215570,0.043067,0.114298,0.254191,0.788044,0.099037,0.054404,0.162000,0.433759,0.267619,0.050301,0.198659,0.152922,0.847867,0.117381,0.079725,0.198343,0.286640,0.188565,0.202673,0.193527,0.291159,0.429240,0.145570,0.377256,0.122034,0.559240,0.414045,0.175893,0.190547,0.283583,0.489187,0.194519,0.143767,0.217611,0.571093,0.435474,0.149404,0.290111,0.281559,0.387400,0.221922,0.243260,0.392697,0.456203,0.348748,0.306755,0.126052,0.273914,0.262531,0.101191,0.281257,0.091859,0.827207,0.209290,0.119592,0.134828,0.260599,0.418795,0.146508,0.121475,0.141290,0.779278,0.247002,0.118541,0.187276,0.143146,0.405266,0.174074,0.159935,0.179432,0.773729,0.237187,0.192884,0.020993,9.596790,1.942620,1.976402,1.017390,0.692003,0.506003
121,12077,0.908315,0.924714,0.930760,1036874.539536,164,123,14473.688280,444.376559,0.372020,124.003685,0.598701,5.765801,5.604748,4.849165,130.542517,121.172803,-82.455829,533.895490,0.956514,24455091.814541,98.967213,122,164,0.834411,64774.165548,166.301928,121.839438,0.164163,0.000149,0.000096,0.000005,0.000000,0.000000,-0.000000,1,2.002434,0.654263,0.710320,-0.324173,12077,1036874.539536,14473.688280,444.376559,130.542517,121.172803,533.895490,64774.165548,61.305061,47.250890,6.344392,0.054640,6.874406,0.019435,0.016292,0.022071,0.018336,0.020049,0.013430,0.011760,0.011301,0.012400,0.012359,0.009544,0.012894,0.015248,0.011913,0.017209,0.017871,0.021144,0.021360,0.017251,0.020220,0.024109,0.044245,0.058278,0.040887,0.021713,0.029942,0.050197,0.061567,0.049118,0.028365,0.022141,0.013643,0.011611,0.013491,0.013074,0.016693,0.017858,0.014591,0.020616,0.016538,0.015323,0.015391,0.014892,0.015286,0.012801,0.012604,0.013348,0.014923,0.014102,25.186837,3.086270,0.794029,0.346208,0.253587,0.144941,0.103721,0.081534,0.075110,0.055243,0.048579,0.039080,0.038198,0.031808,0.028914,0.023983,0.021365,0.019248,0.017700,0.015360,0.015058,0.013447,0.012070,0.010706,0.010771,0.009455,0.009414,0.009215,0.008127,0.007341,0.007436,0.006810,0.006425,0.006376,0.006618,0.006215,0.006226,0.006127,0.006114,0.005590,0.006379,0.006298,0.005570,0.006046,0.005703,0.005228,0.005528,0.005842,0.005301,0.005308,0.144883,0.102327,0.609948,0.118018,0.452041,0.090628,0.292068,0.423718,0.324312,0.086124,0.090563,0.619834,0.095546,0.077785,0.197750,0.605186,0.392005,0.161196,0.221257,0.098427,0.643048,0.108409,0.292506,0.366784,0.460583,0.086625,0.276340,0.305003,0.287214,0.216870,0.103780,0.589217,0.099382,0.205096,0.201627,0.571758,0.345714,0.323656,0.370947,0.234339,0.247970,0.290801,0.335900,0.317144,0.473019,0.311430,0.098038,0.120567,0.270765,0.716784,0.353649,0.124119,0.101375,0.375526,0.275563,0.451139,0.516461,0.090860,0.539548,0.087052,0.163754,0.135853,0.318731,0.173293,0.293270,0.885145,0.178001,0.087793,0.094995,0.122202,0.113200,0.155935,0.304675,0.091976,0.619649,0.430451,0.392957,0.154588,0.138663,0.142613,0.334038,0.042369,22.620532,1.155817,0.972068,0.841022,0.832329,0.603459
122,1881,0.847872,0.807979,0.781915,64640.363243,55,57,2474.259411,175.518823,0.568201,48.938365,0.600000,2.331353,2.452114,2.613875,56.056764,46.128557,25.622472,245.036580,0.872526,11308486.787423,34.181818,55,56,0.760227,11064.239421,58.897929,54.815706,0.175020,0.001135,0.000003,0.000013,-0.000000,0.000000,0.000000,1,1.944340,0.641325,0.693849,-0.301808,1881,64640.363243,2474.259411,175.518823,56.056764,46.128557,245.036580,11064.239421,60.289679,81.281233,6.669375,0.052940,2.263012,0.011955,0.016879,0.019945,0.020875,0.021221,0.017175,0.015818,0.016946,0.020939,0.025431,0.025193,0.024973,0.032647,0.021620,0.028428,0.022904,0.024810,0.022772,0.020488,0.019361,0.021403,0.025741,0.025910,0.030135,0.024034,0.024014,0.028616,0.022934,0.021364,0.016781,0.016172,0.022637,0.025748,0.026243,0.024391,0.028689,0.031294,0.019875,0.021533,0.014371,0.012006,0.009293,0.009539,0.011028,0.012466,0.012907,0.012903,0.015654,0.013893,3.392138,4.046551,1.471288,0.333789,0.288169,0.105385,0.099101,0.074707,0.084776,0.076941,0.058898,0.038366,0.036875,0.030268,0.026438,0.021335,0.020125,0.015717,0.017219,0.016980,0.016762,0.015310,0.013824,0.012105,0.009427,0.009138,0.009057,0.008839,0.008560,0.009219,0.010929,0.009891,0.009035,0.008361,0.007393,0.007156,0.006814,0.006897,0.007639,0.007996,0.007562,0.006990,0.006645,0.006677,0.006744,0.007235,0.006634,0.006387,0.006390,0.007139,0.084581,0.093231,0.722246,0.103842,0.491405,0.061238,0.189126,0.315379,0.266961,0.077549,0.088411,0.751641,0.139350,0.167850,0.275754,0.386974,0.294904,0.246688,0.262459,0.094904,0.788467,0.134437,0.184400,0.291969,0.303189,0.065346,0.258671,0.334263,0.224441,0.168043,0.145996,0.695074,0.114230,0.185026,0.270429,0.429880,0.337415,0.222006,0.241908,0.364196,0.448643,0.335571,0.323706,0.271043,0.391876,0.381769,0.125948,0.190520,0.360771,0.487595,0.351429,0.295079,0.122410,0.456757,0.358110,0.426349,0.266343,0.132827,0.728648,0.094684,0.118429,0.114909,0.185143,0.373991,0.430340,0.505050,0.448244,0.351714,0.141380,0.159170,0.140751,0.173497,0.432127,0.124886,0.376308,0.461611,0.388094,0.146617,0.156416,0.133430,0.478113,0.031328,7.676405,0.938114,1.051799,1.121184,0.716296,0.610390
123,1453,0.772257,0.661146,0.855763,21292.191594,52,48,1932.039259,155.078517,0.684215,43.011825,0.582131,2.720982,3.277987,2.198763,53.858877,39.278242,42.251797,217.515765,0.834876,11913711.037149,18.682135,51,51,0.752055,4720.310309,53.150704,47.878344,0.191006,0.003407,0.000068,0.000034,-0.000000,-0.000000,0.000000,1,2.023882,0.628886,0.664950,-0.203637,1453,21292.191594,1932.039259,155.078517,53.858877,39.278242,217.515765,4720.310309,67.927803,76.754990,6.588226,0.066258,4.246949,0.014283,0.007982,0.011524,0.011541,0.015029,0.016471,0.017213,0.017701,0.025201,0.028243,0.026195,0.033377,0.038441,0.023187,0.031866,0.029237,0.040573,0.046573,0.047939,0.046028,0.039420,0.040161,0.035209,0.039232,0.029159,0.028034,0.036298,0.030350,0.025674,0.017623,0.015924,0.014015,0.012257,0.011284,0.008503,0.008328,0.008413,0.006411,0.008360,0.006387,0.006480,0.006753,0.008070,0.006562,0.007020,0.007903,0.007003,0.007649,0.007198,1.986260,2.650741,1.274170,0.244513,0.188709,0.162429,0.154467,0.098753,0.069563,0.052779,0.044322,0.031911,0.037477,0.030371,0.025241,0.020833,0.020137,0.017180,0.013570,0.012147,0.012276,0.012499,0.011539,0.010600,0.009570,0.008663,0.008152,0.007114,0.007003,0.006736,0.006960,0.006294,0.006523,0.005742,0.006013,0.005569,0.005589,0.005207,0.005246,0.004771,0.004593,0.004588,0.004442,0.004599,0.004949,0.004909,0.004809,0.004803,0.004875,0.004759,0.076233,0.072775,0.740301,0.074664,0.514134,0.071379,0.165299,0.298471,0.222335,0.083796,0.075684,0.797117,0.086944,0.141605,0.319549,0.311829,0.286682,0.206655,0.333436,0.100922,0.792169,0.093074,0.156152,0.337493,0.217151,0.053067,0.232773,0.358113,0.335045,0.102729,0.095413,0.721651,0.099585,0.137065,0.266491,0.345455,0.346484,0.312129,0.190558,0.417698,0.331396,0.422996,0.288649,0.300759,0.330476,0.414794,0.083746,0.179519,0.428556,0.367085,0.440068,0.255587,0.141379,0.437400,0.320678,0.502983,0.170184,0.106531,0.750141,0.099551,0.122797,0.083264,0.096060,0.333302,0.567110,0.474728,0.439106,0.224883,0.164222,0.181421,0.161874,0.111602,0.432392,0.149537,0.425811,0.449853,0.254339,0.157891,0.159164,0.172518,0.512130,0.030710,6.679976,1.490833,1.204707,0.808077,0.712953,0.557093
124,14983,0.951141,0.946202,0.949940,1405808.912707,165,143,16847.083028,472.166057,0.288819,138.119326,0.635007,3.570198,3.445656,2.665429,141.866240,135.820409,-9.723448,558.049819,0.964110,24114146.234607,90.800000,165,147,0.889353,69839.877396,165.977625,141.469573,0.160893,0.000049,0.000026,0.000001,-0.000000,-0.000000,-0.000000,1,1.910875,0.639473,0.706125,-0.440563,14983,1405808.912707,16847.083028,472.166057,141.866240,135.820409,558.049819,69839.877396,60.151286,41.966696,6.169954,0.052710,7.054737,0.023204,0.011134,0.014956,0.013906,0.015728,0.017329,0.019194,0.023276,0.028447,0.024169,0.020079,0.019529,0.023566,0.016635,0.027734,0.026473,0.021155,0.021712,0.018964,0.016671,0.016653,0.024852,0.030921,0.036407,0.032406,0.028646,0.021862,0.016226,0.018295,0.017057,0.020535,0.018193,0.023613,0.022192,0.021472,0.023176,0.022938,0.016138,0.025081,0.019488,0.026015,0.026176,0.030116,0.020073,0.013791,0.011977,0.011935,0.012545,0.010567,31.572432,2.741618,0.770229,0.360270,0.261379,0.149389,0.126411,0.078975,0.066589,0.063234,0.047187,0.041982,0.034982,0.028301,0.029031,0.023738,0.021164,0.018143,0.016507,0.014926,0.014976,0.013251,0.012109,0.012458,0.011153,0.010674,0.009419,0.009024,0.009247,0.008914,0.008065,0.008067,0.007409,0.007851,0.007597,0.006534,0.006794,0.006715,0.006206,0.006073,0.006174,0.006211,0.005953,0.005695,0.005668,0.005965,0.005829,0.006035,0.005278,0.005214,0.095867,0.085197,0.567547,0.118609,0.461319,0.087286,0.278184,0.449507,0.384052,0.048570,0.118305,0.630731,0.103545,0.094314,0.354276,0.507570,0.425484,0.045063,0.298679,0.147474,0.561313,0.104727,0.228031,0.578444,0.332823,0.089454,0.240069,0.488407,0.190158,0.123810,0.103858,0.623687,0.101975,0.130402,0.139295,0.513216,0.104530,0.218441,0.315514,0.606246,0.376280,0.418571,0.323000,0.210944,0.093044,0.368421,0.126068,0.155807,0.484878,0.455615,0.474747,0.166643,0.094478,0.345433,0.435033,0.560285,0.313799,0.124125,0.561617,0.120157,0.176766,0.103341,0.105697,0.105971,0.508409,0.571174,0.541632,0.154147,0.122137,0.206490,0.156407,0.070033,0.317211,0.121870,0.391191,0.686363,0.262892,0.119575,0.163591,0.168785,0.348910,0.048112,26.848857,1.292721,0.965116,0.746577,0.846100,0.617687
125,2101,0.951498,0.641940,0.954826,97576.297024,73,40,2212.893964,176.787929,0.836839,51.721140,0.719521,1.487035,8.037492,1.137151,70.180633,38.420334,-87.229306,187.923882,0.906446,9871131.430646,52.575000,40,73,0.949435,11796.519360,73.681300,39.788174,0.190338,0.010518,0.000020,0.000001,-0.000000,-0.000000,-0.000000,1,2.272550,0.648409,0.685215,-0.075323,2101,97576.297024,2212.893964,176.787929,70.180633,38.420334,187.923882,11796.519360,68.985268,127.636364,6.956257,0.068196,-0.836477,0.009404,0.004413,0.005756,0.005392,0.006397,0.006159,0.006617,0.007585,0.010597,0.012920,0.016875,0.023327,0.034593,0.025405,0.034212,0.032102,0.034516,0.031603,0.032502,0.031386,0.030675,0.038136,0.038371,0.047533,0.042919,0.052348,0.061668,0.044890,0.040139,0.028562,0.020470,0.016815,0.021292,0.023691,0.022268,0.019298,0.015336,0.009076,0.010439,0.008299,0.007150,0.006428,0.005425,0.004542,0.004381,0.004970,0.004573,0.004420,0.003530,4.224554,4.669056,2.271571,0.653794,0.273717,0.205924,0.130401,0.085435,0.068554,0.058498,0.046803,0.033257,0.036419,0.027874,0.021232,0.020049,0.019783,0.016757,0.013755,0.012266,0.013799,0.010827,0.008936,0.010177,0.009505,0.007998,0.007696,0.007285,0.007009,0.006375,0.005998,0.006447,0.005514,0.005322,0.005808,0.004788,0.004894,0.005162,0.004798,0.004925,0.004743,0.004777,0.004747,0.004520,0.004321,0.004286,0.004174,0.004446,0.003973,0.004217,0.051580,0.124491,0.796301,0.121326,0.407894,0.047512,0.201752,0.319190,0.147662,0.044332,0.153610,0.810059,0.104504,0.082999,0.130184,0.435229,0.277560,0.130462,0.198829,0.118739,0.842802,0.094205,0.094928,0.165913,0.372078,0.065403,0.218905,0.118020,0.438754,0.303679,0.185125,0.553371,0.064465,0.194355,0.508929,0.244776,0.069280,0.382268,0.515607,0.330037,0.122817,0.165860,0.471712,0.422906,0.174181,0.320150,0.143694,0.482909,0.385933,0.146888,0.254100,0.557668,0.137446,0.280500,0.140750,0.495241,0.284453,0.167045,0.687406,0.098348,0.140885,0.320061,0.147034,0.094920,0.430744,0.645594,0.405353,0.122421,0.101902,0.293844,0.316328,0.112102,0.468860,0.101554,0.572551,0.429539,0.124129,0.124874,0.314747,0.164744,0.316747,0.059492,11.180059,7.068097,5.405046,0.764710,0.940742,0.720205
