roi_number,Area,B180,B90,Bflip,Biovolume,BoundingBox_xwidth,BoundingBox_ywidth,ConvexArea,ConvexPerimeter,Eccentricity,EquivDiameter,Extent,H180,H90,Hflip,MajorAxisLength,MinorAxisLength,Orientation,Perimeter,RWcenter2total_powerratio,RWhalfpowerintegral,RepresentativeWidth,RotatedBoundingBox_xwidth,RotatedBoundingBox_ywidth,Solidity,SurfaceArea,maxFeretDiameter,minFeretDiameter,moment_invariant1,moment_invariant2,moment_invariant3,moment_invariant4,moment_invariant5,moment_invariant6,moment_invariant7,numBlobs,shapehist_kurtosis_normEqD,shapehist_mean_normEqD,shapehist_median_normEqD,shapehist_skewness_normEqD,summedArea,summedBiovolume,summedConvexArea,summedConvexPerimeter,summedMajorAxisLength,summedMinorAxisLength,summedPerimeter,summedSurfaceArea,texture_average_contrast,texture_average_gray_level,texture_entropy,texture_smoothness,texture_third_moment,texture_uniformity,Wedge01,Wedge02,Wedge03,Wedge04,Wedge05,Wedge06,Wedge07,Wedge08,Wedge09,Wedge10,Wedge11,Wedge12,Wedge13,Wedge14,Wedge15,Wedge16,Wedge17,Wedge18,Wedge19,Wedge20,Wedge21,Wedge22,Wedge23,Wedge24,Wedge25,Wedge26,Wedge27,Wedge28,Wedge29,Wedge30,Wedge31,Wedge32,Wedge33,Wedge34,Wedge35,Wedge36,Wedge37,Wedge38,Wedge39,Wedge40,Wedge41,Wedge42,Wedge43,Wedge44,Wedge45,Wedge46,Wedge47,Wedge48,Ring01,Ring02,Ring03,Ring04,Ring05,Ring06,Ring07,Ring08,Ring09,Ring10,Ring11,Ring12,Ring13,Ring14,Ring15,Ring16,Ring17,Ring18,Ring19,Ring20,Ring21,Ring22,Ring23,Ring24,Ring25,Ring26,Ring27,Ring28,Ring29,Ring30,Ring31,Ring32,Ring33,Ring34,Ring35,Ring36,Ring37,Ring38,Ring39,Ring40,Ring41,Ring42,Ring43,Ring44,Ring45,Ring46,Ring47,Ring48,Ring49,Ring50,HOG01,HOG02,HOG03,HOG04,HOG05,HOG06,HOG07,HOG08,HOG09,HOG10,HOG11,HOG12,HOG13,HOG14,HOG15,HOG16,HOG17,HOG18,HOG19,HOG20,HOG21,HOG22,HOG23,HOG24,HOG25,HOG26,HOG27,HOG28,HOG29,HOG30,HOG31,HOG32,HOG33,HOG34,HOG35,HOG36,HOG37,HOG38,HOG39,HOG40,HOG41,HOG42,HOG43,HOG44,HOG45,HOG46,HOG47,HOG48,HOG49,HOG50,HOG51,HOG52,HOG53,HOG54,HOG55,HOG56,HOG57,HOG58,HOG59,HOG60,HOG61,HOG62,HOG63,HOG64,HOG65,HOG66,HOG67,HOG68,HOG69,HOG70,HOG71,HOG72,HOG73,HOG74,HOG75,HOG76,HOG77,HOG78,HOG79,HOG80,HOG81,Area_over_PerimeterSquared,Area_over_Perimeter,H90_over_Hflip,H90_over_H180,Hflip_over_H180,summedConvexPerimeter_over_Perimeter,rotated_BoundingBox_solidity
62,2766,0.827973,0.397181,0.832671,53499.524303,133,37,3598.724561,286.449121,0.956012,59.344592,0.562081,3.828138,20.869639,3.123787,114.433132,33.566268,-88.219504,329.007143,0.873802,17290642.944154,24.645544,37,133,0.768606,8987.807842,133.184080,36.698265,0.321233,0.073081,0.002590,0.002233,0.000005,0.000599,-0.000000,1,2.520876,0.814227,0.725952,0.527517,2766.000000,53499.524303,3598.724561,286.449121,114.433132,33.566268,329.007143,8987.807842,65.923384,116.515184,6.917904,0.062647,0.449028,0.009372,0.003212,0.003934,0.004173,0.004254,0.004263,0.004653,0.005443,0.006268,0.006716,0.006546,0.008480,0.012398,0.010775,0.018850,0.023176,0.035804,0.042246,0.038878,0.032351,0.035048,0.035297,0.041398,0.048078,0.043997,0.074319,0.078933,0.061437,0.053502,0.053448,0.040809,0.023434,0.020302,0.017327,0.014714,0.013789,0.012526,0.007190,0.007762,0.005657,0.005740,0.005107,0.004466,0.004636,0.004204,0.004032,0.003967,0.003682,0.002779,3.172978,2.945352,1.678126,0.760586,0.241925,0.184248,0.141990,0.092580,0.068073,0.052728,0.046666,0.037824,0.033058,0.024916,0.024559,0.022490,0.022262,0.018033,0.014250,0.013134,0.012772,0.011507,0.009911,0.009053,0.009731,0.009812,0.009308,0.008534,0.008198,0.007441,0.007095,0.006268,0.005731,0.006358,0.006439,0.005821,0.006012,0.006112,0.005407,0.005462,0.005139,0.005135,0.005521,0.005382,0.005131,0.005101,0.005157,0.005313,0.005240,0.004775,0.029379,0.065972,0.837568,0.118264,0.275524,0.041026,0.208092,0.393342,0.060506,0.032698,0.107869,0.841595,0.109143,0.044563,0.090831,0.413727,0.289897,0.040672,0.136344,0.122648,0.875039,0.073285,0.054864,0.104789,0.397852,0.069239,0.135027,0.051466,0.364798,0.466584,0.153552,0.361709,0.053533,0.358607,0.593590,0.091356,0.040062,0.265048,0.577633,0.245482,0.069117,0.149917,0.556408,0.441884,0.046034,0.285673,0.204926,0.544099,0.247484,0.109903,0.224763,0.625694,0.177343,0.183198,0.069682,0.535728,0.545724,0.093269,0.446343,0.078383,0.357218,0.252001,0.071767,0.044451,0.362808,0.751005,0.215925,0.070366,0.116834,0.419079,0.243624,0.046691,0.372105,0.166721,0.643550,0.330295,0.134248,0.191307,0.342764,0.222676,0.297988,0.025553,8.407112,6.680877,5.451643,0.816007,0.870647,0.562284
63,2094,0.785203,0.239618,0.729833,28044.381003,114,36,2966.577246,246.154491,0.961304,51.634907,0.510234,3.084602,14.844318,3.215446,107.330964,29.568592,-87.643111,323.214249,0.835683,16715857.139879,17.078324,37,114,0.705864,6777.367326,114.070152,36.000000,0.369756,0.100864,0.000536,0.000355,0.000000,0.000113,-0.000000,1,2.723644,0.779113,0.694238,0.605084,2094.000000,28044.381003,2966.577246,246.154491,107.330964,29.568592,323.214249,6777.367326,62.932404,96.714900,6.630676,0.057410,1.289807,0.012015,0.008813,0.009856,0.009711,0.010921,0.011078,0.011336,0.010882,0.011666,0.013211,0.012099,0.015401,0.018896,0.015014,0.023602,0.025961,0.032332,0.031549,0.024315,0.025047,0.019450,0.022925,0.033612,0.042038,0.032651,0.038439,0.043030,0.049611,0.061663,0.040270,0.024707,0.021894,0.030031,0.028766,0.018815,0.017912,0.015708,0.009569,0.013868,0.012811,0.015461,0.014272,0.011188,0.010930,0.010803,0.011833,0.009848,0.009138,0.007066,1.978161,2.006588,1.379556,0.563608,0.261257,0.143879,0.148716,0.102930,0.065024,0.055802,0.046182,0.038041,0.035486,0.030450,0.023838,0.018522,0.018174,0.018639,0.017655,0.014635,0.012857,0.010627,0.010020,0.010919,0.011425,0.009752,0.008174,0.007838,0.008344,0.007238,0.007106,0.007219,0.006938,0.006398,0.005827,0.005587,0.005649,0.005384,0.005053,0.005253,0.005341,0.005350,0.004889,0.004595,0.004925,0.005072,0.005075,0.004938,0.004516,0.005170,0.039813,0.053116,0.809895,0.082218,0.367081,0.060595,0.175989,0.396808,0.077809,0.038553,0.063771,0.840444,0.078430,0.066389,0.106191,0.398078,0.319763,0.074495,0.197340,0.087106,0.870930,0.081131,0.081211,0.151775,0.336327,0.101730,0.187808,0.102280,0.445170,0.370285,0.099631,0.536273,0.081993,0.233333,0.533479,0.104732,0.052316,0.278973,0.632371,0.180239,0.073338,0.126107,0.523634,0.429856,0.082501,0.233607,0.118980,0.627400,0.210431,0.110515,0.203538,0.578341,0.211621,0.245876,0.123059,0.561310,0.460203,0.100607,0.612550,0.108489,0.197269,0.123722,0.081654,0.071285,0.399221,0.807963,0.195828,0.064733,0.108201,0.279471,0.214373,0.066550,0.259856,0.152942,0.742101,0.235285,0.098300,0.134197,0.358983,0.215609,0.316199,0.020045,6.478675,4.616565,4.812393,1.042418,0.761583,0.496681
64,6606,0.915947,0.884901,0.901106,412648.195049,121,91,8224.850625,331.701249,0.397993,91.711616,0.599946,3.558932,2.958890,4.189857,97.713036,89.640810,59.087068,457.575685,0.928515,21694209.995209,66.030000,100,108,0.803176,35074.315496,122.413038,91.000000,0.166332,0.000205,0.000091,0.000004,0.000000,0.000000,-0.000000,1,1.892782,0.655869,0.724422,-0.316340,6606.000000,412648.195049,8224.850625,331.701249,97.713036,89.640810,457.575685,35074.315496,57.640047,60.481381,6.739468,0.048610,3.860339,0.012602,0.009896,0.013791,0.016307,0.028180,0.028964,0.030182,0.026821,0.025417,0.023874,0.016434,0.018505,0.020670,0.014320,0.021091,0.020492,0.022037,0.032218,0.026002,0.026241,0.032151,0.032743,0.031386,0.041919,0.039960,0.037806,0.042308,0.037117,0.034159,0.025950,0.020276,0.014785,0.010857,0.011112,0.011768,0.014035,0.012755,0.010554,0.017198,0.013584,0.012995,0.011964,0.009222,0.007272,0.008358,0.009707,0.008888,0.009415,0.008317,13.129318,3.372063,0.869084,0.268440,0.178959,0.154359,0.119500,0.074451,0.073102,0.067469,0.050905,0.034387,0.035484,0.027674,0.023569,0.017597,0.016267,0.015991,0.017503,0.017566,0.015375,0.013744,0.014281,0.011344,0.010335,0.009551,0.008390,0.007295,0.007440,0.008814,0.009456,0.010259,0.009060,0.008388,0.007837,0.007227,0.006627,0.006610,0.006061,0.006360,0.006623,0.007057,0.007136,0.006930,0.006115,0.006130,0.006493,0.006267,0.006014,0.006073,0.089911,0.083286,0.634597,0.087305,0.486637,0.103383,0.259020,0.382544,0.337207,0.069482,0.094546,0.655558,0.098656,0.092453,0.196145,0.580484,0.373389,0.152782,0.243483,0.107141,0.684491,0.128346,0.220298,0.293804,0.478326,0.101129,0.265256,0.425772,0.209643,0.128248,0.074770,0.656426,0.117739,0.189059,0.244872,0.460723,0.307403,0.236708,0.306906,0.290778,0.293664,0.371879,0.492988,0.361782,0.268833,0.357665,0.112052,0.188153,0.359030,0.569921,0.364688,0.291628,0.131987,0.367343,0.407796,0.579253,0.285718,0.074883,0.603444,0.075417,0.113107,0.119857,0.118047,0.215918,0.549073,0.659674,0.356089,0.157447,0.139411,0.155913,0.125529,0.075080,0.325918,0.120526,0.505199,0.512920,0.365252,0.158543,0.152454,0.120472,0.405753,0.031551,14.436956,0.706203,0.831398,1.177279,0.724910,0.611389
65,4490,0.786512,0.692497,0.877624,121803.500002,101,87,5894.817495,285.634990,0.758982,75.609824,0.510982,4.614419,7.769618,3.142583,97.639829,63.574451,-50.668769,421.380772,0.903520,20203980.727395,34.553769,72,103,0.761686,14684.524799,110.678152,68.429983,0.188923,0.005841,0.000335,0.000045,0.000000,0.000003,-0.000000,1,2.045137,0.641250,0.671527,-0.038338,4490.000000,121803.500002,5894.817495,285.634990,97.639829,63.574451,421.380772,14684.524799,71.480489,108.851893,7.010612,0.072852,2.281532,0.009136,0.010506,0.014468,0.012862,0.013982,0.015518,0.015991,0.018746,0.026240,0.029053,0.023896,0.026958,0.029719,0.018817,0.032565,0.026882,0.028058,0.040567,0.041453,0.039647,0.039384,0.037357,0.030254,0.028931,0.020142,0.018764,0.023683,0.022955,0.024512,0.019430,0.015910,0.015572,0.022309,0.023212,0.020382,0.019313,0.017313,0.010171,0.013147,0.012389,0.015555,0.012963,0.011237,0.009834,0.009473,0.010508,0.009499,0.010776,0.009096,7.566904,3.658504,0.978268,0.281204,0.204784,0.138516,0.100984,0.097589,0.078601,0.060747,0.053262,0.034575,0.032001,0.026363,0.029117,0.023875,0.021110,0.016464,0.015132,0.016270,0.014854,0.013270,0.012137,0.010952,0.008913,0.009384,0.009918,0.009604,0.007938,0.008353,0.008901,0.007258,0.006172,0.006939,0.007746,0.007127,0.006698,0.006655,0.005543,0.005944,0.006080,0.005951,0.005797,0.005875,0.005736,0.005660,0.005888,0.006092,0.006043,0.006376,0.118106,0.103317,0.723222,0.138013,0.450846,0.084597,0.226339,0.367057,0.192089,0.115170,0.143237,0.728556,0.139007,0.106789,0.170788,0.430839,0.393979,0.186246,0.265565,0.149807,0.746665,0.142470,0.180676,0.229512,0.382433,0.155890,0.270831,0.293158,0.236392,0.342598,0.214605,0.609756,0.118783,0.282878,0.352273,0.323603,0.265908,0.290701,0.516709,0.388206,0.192590,0.192165,0.316993,0.387202,0.320412,0.395741,0.198914,0.419690,0.459984,0.317481,0.255008,0.229554,0.229739,0.380523,0.282693,0.254585,0.331394,0.348389,0.662330,0.108623,0.123965,0.267827,0.294099,0.258658,0.266652,0.600896,0.527906,0.193997,0.149246,0.137139,0.266290,0.269450,0.411541,0.136303,0.530701,0.463541,0.205492,0.172124,0.154633,0.191702,0.427815,0.025287,10.655446,2.472367,1.683770,0.681035,0.677855,0.603830
66,1770,0.926030,0.701863,0.958780,71838.799210,65,38,1841.071547,160.143093,0.796111,47.472455,0.716599,1.799485,6.408824,1.105302,61.347306,37.124366,86.892604,168.267027,0.900119,8864937.737963,45.410256,39,65,0.961397,9508.302013,65.375622,38.000000,0.181455,0.007086,0.000110,0.000005,0.000000,-0.000000,-0.000000,1,2.214191,0.642749,0.685174,-0.139862,1770.000000,71838.799210,1841.071547,160.143093,61.347306,37.124366,168.267027,9508.302013,71.526795,109.271186,7.203049,0.072940,1.715052,0.008186,0.006307,0.007265,0.007071,0.008161,0.006694,0.006605,0.007312,0.009688,0.010279,0.011024,0.016059,0.025585,0.023209,0.033006,0.028720,0.038949,0.042752,0.039188,0.036373,0.035715,0.040363,0.037898,0.041537,0.034597,0.032461,0.035137,0.032594,0.040661,0.032325,0.026888,0.027763,0.035095,0.034170,0.024184,0.019877,0.014714,0.007777,0.009245,0.007417,0.007732,0.007307,0.006648,0.006977,0.007645,0.008849,0.007997,0.007262,0.004922,3.470187,4.547552,2.339950,0.934299,0.307011,0.178733,0.123828,0.100841,0.082419,0.056160,0.045962,0.035848,0.035310,0.030448,0.021860,0.019884,0.018392,0.017259,0.016424,0.012566,0.010710,0.010559,0.011117,0.010255,0.008647,0.007062,0.007681,0.007674,0.007034,0.006539,0.005545,0.006383,0.006260,0.005250,0.005228,0.004833,0.005120,0.005525,0.005096,0.004399,0.004355,0.004433,0.004353,0.004315,0.004134,0.004222,0.004252,0.004733,0.004314,0.004084,0.090743,0.102605,0.792211,0.110032,0.386188,0.058572,0.263201,0.332266,0.096354,0.074647,0.122168,0.777210,0.075418,0.103841,0.148661,0.485915,0.306541,0.082432,0.203594,0.107919,0.839319,0.075682,0.110881,0.160749,0.391746,0.111021,0.181087,0.309221,0.482262,0.151679,0.156925,0.643483,0.137629,0.119773,0.372137,0.195777,0.278677,0.499156,0.295396,0.404848,0.255031,0.298637,0.330754,0.358112,0.173647,0.398758,0.201637,0.306388,0.480915,0.293076,0.318733,0.400531,0.154297,0.321657,0.221026,0.636177,0.183165,0.116313,0.648036,0.180143,0.159747,0.113913,0.091916,0.212591,0.679577,0.438673,0.416398,0.136236,0.166936,0.209655,0.163374,0.100414,0.374702,0.243655,0.465969,0.534170,0.189611,0.131878,0.172481,0.184015,0.425216,0.062514,10.518995,5.798255,3.561476,0.614232,0.951720,0.698619
67,1666,0.708941,0.454661,0.645529,21911.113852,59,65,2514.152753,191.305507,0.878193,46.056672,0.434420,3.598616,6.356165,3.237096,76.869634,36.767292,45.273513,274.456890,0.828827,14078847.546849,16.772149,45,68,0.662649,5460.442696,77.833074,44.261574,0.272224,0.029192,0.002668,0.001393,0.000003,0.000238,-0.000000,1,2.370348,0.697972,0.692417,0.238860,1666.000000,21911.113852,2514.152753,191.305507,76.869634,36.767292,274.456890,5460.442696,75.680182,122.825330,6.787455,0.080951,0.250392,0.011560,0.019858,0.026328,0.020018,0.019361,0.015756,0.018347,0.018633,0.019586,0.020025,0.017238,0.016319,0.016394,0.013078,0.025838,0.023195,0.028976,0.023953,0.018265,0.017615,0.019822,0.024422,0.020452,0.019220,0.015940,0.013791,0.015982,0.014441,0.015176,0.015857,0.019624,0.021000,0.022347,0.018552,0.013725,0.016960,0.021336,0.016616,0.028733,0.040450,0.043136,0.035659,0.023931,0.022113,0.022405,0.023207,0.020630,0.021758,0.013930,1.943789,2.160609,1.177278,0.475476,0.308266,0.163859,0.109446,0.091152,0.076495,0.062290,0.052724,0.043654,0.038666,0.018153,0.019867,0.022963,0.021185,0.017609,0.018582,0.016639,0.017079,0.013434,0.009259,0.009787,0.009086,0.008040,0.008763,0.008511,0.007833,0.007643,0.006786,0.007027,0.006720,0.005999,0.005732,0.004494,0.004833,0.005266,0.004858,0.004954,0.005187,0.004989,0.004631,0.004248,0.004403,0.004583,0.004490,0.005238,0.005252,0.004412,0.161156,0.100812,0.750881,0.066828,0.544358,0.146626,0.216801,0.149798,0.091157,0.153923,0.138833,0.838164,0.063805,0.167316,0.275829,0.333607,0.174763,0.067304,0.321167,0.140286,0.843830,0.067671,0.100861,0.198708,0.185013,0.100258,0.258075,0.318780,0.381133,0.278361,0.102165,0.769778,0.153091,0.155969,0.092508,0.127725,0.292392,0.455313,0.461505,0.153009,0.338739,0.415034,0.387538,0.157454,0.093927,0.532255,0.227376,0.316928,0.148771,0.314663,0.383136,0.340385,0.173211,0.388275,0.162126,0.332032,0.264421,0.134594,0.843477,0.141739,0.133522,0.120792,0.107106,0.279940,0.475221,0.543189,0.314947,0.337793,0.266345,0.245153,0.192893,0.138560,0.589902,0.214941,0.342095,0.267586,0.286376,0.196648,0.197363,0.187058,0.471760,0.022117,6.070170,1.963539,1.766280,0.899539,0.697033,0.515359
68,3456,0.921518,0.880104,0.926151,161414.245143,74,65,3770.296496,218.592992,0.448738,66.334877,0.718503,2.202416,3.319367,1.867914,71.076178,63.518181,-84.007865,263.557395,0.920351,13391009.729377,53.123077,65,74,0.916639,19924.415943,75.927553,64.271761,0.164275,0.000338,0.000054,0.000002,0.000000,0.000000,0.000000,1,1.885480,0.623709,0.679882,-0.370485,3456.000000,161414.245143,3770.296496,218.592992,71.076178,63.518181,263.557395,19924.415943,61.671810,84.453414,6.867400,0.055259,2.350777,0.010132,0.010903,0.015526,0.014976,0.017693,0.016056,0.017006,0.018526,0.021676,0.022217,0.020068,0.021842,0.023713,0.018217,0.028839,0.025664,0.034745,0.030098,0.025307,0.025239,0.027712,0.035403,0.033970,0.044474,0.031616,0.032520,0.040388,0.034649,0.032586,0.024501,0.021285,0.018312,0.017896,0.017395,0.013534,0.013259,0.011908,0.008109,0.011664,0.010586,0.011716,0.012385,0.011968,0.012090,0.012752,0.013635,0.013054,0.013115,0.009208,7.916783,5.211597,1.282012,0.359688,0.257764,0.181801,0.145610,0.090744,0.069182,0.049478,0.036284,0.032776,0.032090,0.030234,0.024574,0.020907,0.019546,0.016455,0.014027,0.013311,0.013063,0.010675,0.010074,0.010417,0.009061,0.008455,0.008758,0.008190,0.007056,0.006396,0.006148,0.005941,0.006031,0.005936,0.006085,0.005389,0.005522,0.005168,0.004986,0.004815,0.004839,0.004695,0.004790,0.004807,0.005165,0.004752,0.004436,0.004447,0.004881,0.004356,0.059259,0.097474,0.724855,0.110587,0.472214,0.091495,0.170607,0.358101,0.246256,0.061480,0.131790,0.756789,0.124788,0.116822,0.254567,0.366192,0.370348,0.202097,0.254236,0.133591,0.775879,0.109374,0.171468,0.284018,0.315278,0.108001,0.287113,0.300157,0.196873,0.215020,0.175772,0.664963,0.174161,0.228082,0.320246,0.408570,0.234359,0.231716,0.297999,0.398756,0.292784,0.371705,0.324213,0.414268,0.378090,0.398612,0.150852,0.220012,0.402079,0.415284,0.363900,0.243366,0.249649,0.426429,0.322970,0.368004,0.389011,0.146169,0.689683,0.157679,0.195716,0.152431,0.159692,0.240784,0.363356,0.661915,0.393689,0.216078,0.184549,0.209931,0.241333,0.183875,0.438185,0.130282,0.461458,0.444187,0.287563,0.145827,0.155837,0.234078,0.444678,0.049753,13.112893,1.777045,1.507148,0.848121,0.829394,0.717879
69,2051,0.715013,0.556743,0.730789,32995.353762,80,68,3812.278005,229.556010,0.870319,51.101999,0.377022,3.746558,5.786862,3.255040,82.248136,40.506198,49.983976,415.410209,0.798943,18712135.657593,20.505367,58,87,0.537999,7180.599685,93.491763,56.475023,0.256016,0.024357,0.000405,0.000897,0.000001,0.000135,0.000000,1,2.348904,0.750223,0.742580,0.208649,2051.000000,32995.353762,3812.278005,229.556010,82.248136,40.506198,415.410209,7180.599685,81.861261,86.382740,6.648765,0.093428,7.570981,0.014050,0.010658,0.014998,0.014719,0.016508,0.015643,0.015562,0.016049,0.019108,0.021883,0.022033,0.022607,0.026657,0.018606,0.024676,0.020061,0.023024,0.018592,0.021000,0.022349,0.023687,0.025883,0.024790,0.029600,0.021575,0.028777,0.034959,0.031154,0.028397,0.028387,0.027940,0.029617,0.032933,0.029618,0.024525,0.025990,0.023407,0.019089,0.021463,0.015828,0.014331,0.014204,0.011710,0.011066,0.010512,0.011328,0.011925,0.012627,0.009944,2.166538,2.057852,0.653094,0.172542,0.160419,0.105791,0.085547,0.090394,0.082947,0.059254,0.039355,0.031815,0.040524,0.034076,0.027166,0.023152,0.026199,0.023365,0.016493,0.017193,0.016329,0.013829,0.013138,0.013410,0.011132,0.010845,0.011789,0.011434,0.010295,0.010287,0.010634,0.009247,0.009615,0.009742,0.009474,0.008026,0.008694,0.007397,0.006895,0.008511,0.008365,0.007375,0.007279,0.008208,0.008253,0.008505,0.008416,0.007782,0.007174,0.007134,0.208655,0.174165,0.698082,0.100364,0.469054,0.078080,0.372667,0.224855,0.114842,0.210774,0.190142,0.731184,0.082597,0.105734,0.349376,0.436039,0.208499,0.105460,0.288680,0.107569,0.780418,0.096843,0.126890,0.398478,0.158019,0.062870,0.287841,0.383758,0.522840,0.104337,0.097678,0.641172,0.134934,0.272975,0.185115,0.144386,0.368837,0.546003,0.213743,0.131685,0.241340,0.537994,0.336893,0.169407,0.113727,0.407067,0.137301,0.235552,0.186328,0.343863,0.634691,0.191937,0.103515,0.395742,0.235312,0.554610,0.132105,0.101941,0.736546,0.151811,0.158014,0.088353,0.104257,0.217655,0.651337,0.534929,0.171702,0.196360,0.275101,0.273939,0.125719,0.087574,0.352779,0.234340,0.551177,0.225459,0.275586,0.289806,0.223177,0.163440,0.479110,0.011885,4.937288,1.777816,1.544581,0.868808,0.552601,0.389417
70,465,0.525751,0.489270,0.609442,3771.132631,36,25,629.763861,92.527722,0.804525,24.332209,0.516667,3.240186,3.615708,2.903950,37.021507,21.987750,59.309773,111.740115,0.713632,7181185.661678,10.366201,25,36,0.738372,1498.978159,37.361795,24.518763,0.248665,0.014157,0.005226,0.001380,0.000003,0.000113,0.000003,1,2.275796,0.659389,0.657565,0.095522,465.000000,3771.132631,629.763861,92.527722,37.021507,21.987750,111.740115,1498.978159,61.400510,106.610753,6.106589,0.054801,-0.429847,0.020826,0.008997,0.011760,0.012481,0.015460,0.013668,0.014922,0.016114,0.021857,0.023863,0.020169,0.025861,0.027200,0.016818,0.026902,0.023194,0.029290,0.028316,0.026159,0.028394,0.034461,0.044483,0.047140,0.052845,0.043353,0.045443,0.055040,0.042793,0.038966,0.025832,0.017444,0.014137,0.012308,0.010692,0.009630,0.011245,0.013381,0.009748,0.010251,0.008444,0.008088,0.007489,0.006899,0.006679,0.006087,0.007403,0.006663,0.006712,0.004920,0.357082,0.739362,0.805304,0.530330,0.335592,0.207918,0.177515,0.118121,0.072743,0.046044,0.041295,0.034065,0.026036,0.016096,0.015595,0.015640,0.016849,0.015373,0.012038,0.011545,0.012428,0.009786,0.008100,0.008375,0.008780,0.007161,0.005514,0.005336,0.006939,0.006705,0.005387,0.004868,0.005284,0.005195,0.004426,0.003844,0.004432,0.004771,0.004161,0.003804,0.003778,0.004042,0.003809,0.003702,0.003532,0.003517,0.003566,0.003626,0.003569,0.004253,0.080521,0.040206,0.818108,0.060332,0.492854,0.056128,0.154052,0.175911,0.134997,0.080940,0.040988,0.906845,0.042343,0.100721,0.219974,0.238951,0.183863,0.134795,0.267582,0.071225,0.869937,0.052108,0.110192,0.208314,0.128890,0.048282,0.298896,0.188678,0.295164,0.288005,0.070306,0.820955,0.072145,0.152169,0.184756,0.230051,0.223317,0.420679,0.557292,0.230978,0.199109,0.453013,0.273046,0.199121,0.223967,0.442974,0.178288,0.335180,0.252195,0.226597,0.439937,0.189752,0.088343,0.554378,0.116193,0.313344,0.296381,0.101458,0.873310,0.077956,0.094462,0.059003,0.094992,0.174333,0.509098,0.695941,0.324033,0.119663,0.222917,0.175932,0.121071,0.107098,0.541113,0.191154,0.387183,0.283712,0.130143,0.195469,0.149513,0.119331,0.590347,0.037242,4.161442,1.245100,1.115895,0.896229,0.828062,0.517778
71,461,0.863636,0.796537,0.826840,7638.258938,29,23,548.577305,83.154610,0.454803,24.227328,0.691154,1.667531,1.546805,1.647704,26.779799,23.849881,-71.753708,96.669048,0.760739,5840781.532310,17.769231,26,29,0.840356,2233.195469,30.870655,23.000000,0.173968,0.000403,0.000035,0.000040,-0.000000,0.000000,0.000000,1,1.953294,0.621790,0.661700,-0.272507,461.000000,7638.258938,548.577305,83.154610,26.779799,23.849881,96.669048,2233.195469,58.378223,108.806941,5.988317,0.049801,-0.875127,0.020379,0.006183,0.008357,0.007543,0.008079,0.007807,0.008014,0.009632,0.011930,0.014181,0.014607,0.020828,0.026665,0.017390,0.028633,0.023053,0.030390,0.034107,0.028619,0.025849,0.028394,0.038899,0.040299,0.048038,0.038353,0.035910,0.045846,0.038057,0.039150,0.030975,0.026009,0.023354,0.023679,0.021931,0.017335,0.018589,0.021680,0.017279,0.020566,0.017940,0.015584,0.012963,0.010443,0.008136,0.006109,0.006102,0.005692,0.005934,0.004887,0.437926,0.989530,1.186709,0.828344,0.512871,0.198914,0.075816,0.070056,0.081129,0.072963,0.055906,0.036503,0.032367,0.029291,0.024662,0.016987,0.014498,0.014642,0.015272,0.014146,0.012858,0.010680,0.009924,0.009400,0.008941,0.008426,0.007960,0.006448,0.005541,0.006177,0.007640,0.007038,0.005814,0.005921,0.006808,0.006555,0.005775,0.005248,0.005067,0.004655,0.004058,0.004241,0.004670,0.004625,0.004180,0.004201,0.004824,0.005131,0.004632,0.004341,0.029798,0.023075,0.850536,0.056009,0.469626,0.034960,0.117695,0.168574,0.089376,0.024074,0.033519,0.941887,0.020081,0.062951,0.141175,0.207773,0.191697,0.083242,0.253924,0.084826,0.907879,0.029529,0.075298,0.147109,0.135999,0.050749,0.234153,0.164511,0.170629,0.124025,0.042464,0.850555,0.038765,0.181289,0.316818,0.261622,0.215662,0.235466,0.230242,0.241831,0.359352,0.397957,0.449336,0.435023,0.328472,0.487257,0.100800,0.144037,0.250318,0.371330,0.397491,0.273459,0.091740,0.538450,0.201751,0.357322,0.224964,0.061832,0.858395,0.040444,0.058003,0.081085,0.169603,0.276721,0.519805,0.552258,0.403789,0.304268,0.169084,0.078146,0.096739,0.220349,0.503516,0.108004,0.309965,0.387168,0.293862,0.193155,0.084631,0.079207,0.593063,0.049332,4.768848,0.938764,0.927602,0.988110,0.860199,0.612732
